train_config,model,eval_stratum,eval_type,threshold,f1_macro,precision,recall,roc_auc,pr_auc,balanced_accuracy,mcc,fpr_at_95tpr,youden_j,latency_p50_ms,latency_p95_ms,latency_p99_ms
pooled,logistic_regression,stratum_i,cross,0.6060606060606061,0.5079050587724859,0.8,0.011730205278592375,0.47578578049354325,0.16842957524402055,0.5058433132986416,0.09581308945992925,0.9975160151653811,0.2691020631885767,0.05184998735785484,0.11891502945218224,0.1895089872414245
pooled,logistic_regression,stratum_ii,cross,0.6060606060606061,0.28389042579567547,1.0,0.02099737532808399,0.8212250577111595,0.8895927641424686,0.510498687664042,0.08663441439809384,0.6506024096385542,0.523312146222686,0.05184998735785484,0.11891502945218224,0.1895089872414245
pooled,logistic_regression,stratum_iii,cross,0.6060606060606061,0.3361212243387678,1.0,0.004930966469428008,0.7348215886677424,0.7037905922292433,0.502465483234714,0.04941709650597052,0.7737373737373737,0.3912079373617835,0.05184998735785484,0.11891502945218224,0.1895089872414245
pooled,linear_svm,pooled,matched,0.6464646464646465,0.9746998626034922,0.959349593495935,0.9475673122342938,0.9928848320443107,0.9654770396371847,0.9720383479162517,0.9494212800806271,0.0036959467783663916,0.9686629570635269,0.036299985367804766,0.04370498354546725,0.05828403518535189
pooled,linear_svm,stratum_i,cross,0.6464646464646465,0.6324150472880522,0.5163934426229508,0.18475073313782991,0.5277470320170399,0.1463059810009363,0.5910897954702964,0.3031338452522553,1.0,0.2337784109679234,0.036299985367804766,0.04370498354546725,0.05828403518535189
pooled,linear_svm,stratum_ii,cross,0.6464646464646465,0.2781621038170935,1.0,0.015748031496062992,0.6936154065079215,0.7841627298080871,0.5078740157480315,0.07489869020707161,1.0,0.3779907029693578,0.036299985367804766,0.04370498354546725,0.05828403518535189
pooled,linear_svm,stratum_iii,cross,0.6464646464646465,0.3306613226452906,0.0,0.0,0.5146838204530512,0.5224261272145093,0.5,0.0,1.0,0.033052417667802286,0.036299985367804766,0.04370498354546725,0.05828403518535189
pooled,random_forest,pooled,matched,0.32323232323232326,0.9746752077850478,0.9549763033175356,0.951818611242324,0.9989572281791957,0.9905492936489245,0.9739586670436908,0.9493519651158572,0.003737012853681574,0.9706764750378494,51.72535000019707,63.27418500150088,69.71369199221948
pooled,random_forest,stratum_i,cross,0.32323232323232326,0.4994822739585471,0.014150943396226415,0.008797653958944282,0.5641800875586442,0.016803058734576316,0.4998448547826708,-0.00039242831848589754,0.7670719484028413,0.20483385979191882,51.72535000019707,63.27418500150088,69.71369199221948
pooled,random_forest,stratum_ii,cross,0.32323232323232326,0.2670915046317321,0.5454545454545454,0.007874015748031496,0.4333080352907694,0.6123305365166746,0.49791291148847355,-0.02072653859257382,0.9975903614457832,0.0013123359580052493,51.72535000019707,63.27418500150088,69.71369199221948
pooled,random_forest,stratum_iii,cross,0.32323232323232326,0.33605815065861017,0.5454545454545454,0.005917159763313609,0.43967784352399736,0.46774490017838793,0.5004333273564042,0.005864522892154908,0.9737373737373738,0.0039447731755424065,51.72535000019707,63.27418500150088,69.71369199221948
pooled,xgboost,pooled,matched,0.7474747474747475,0.9795698121446774,0.9771178188899707,0.9480396787907416,0.9989892643735192,0.9925502624857241,0.973054786625464,0.9592693680295722,0.00193010553981356,0.9730778802308786,6.001799978548661,6.2095100147416815,6.3586349855177104
pooled,xgboost,stratum_i,cross,0.7474747474747475,0.49713136079393466,0.015337423312883436,0.04398826979472141,0.47924504599212236,0.01503235863715806,0.5010109998470273,0.0012108825491409234,0.9761624613239204,0.06338282772478263,6.001799978548661,6.2095100147416815,6.3586349855177104
pooled,xgboost,stratum_ii,cross,0.7474747474747475,0.46120433336277195,0.7777777777777778,0.2572178477690289,0.6315624703538564,0.7350718914860537,0.5611390443664421,0.1424226424199729,0.9301204819277108,0.2171836954115675,6.001799978548661,6.2095100147416815,6.3586349855177104
pooled,xgboost,stratum_iii,cross,0.7474747474747475,0.3586477349560514,0.7777777777777778,0.027613412228796843,0.6760444683521606,0.6735658473449961,0.5097663020739943,0.07352464326315263,0.907070707070707,0.28408941485864564,6.001799978548661,6.2095100147416815,6.3586349855177104
pooled,lightgbm,pooled,matched,0.5555555555555556,0.986592900682888,0.9799713876967096,0.9707132735002362,0.9994807284978215,0.9960479180021673,0.9844942491684993,0.973198792457095,0.0005338589790973676,0.9823596667746954,0.4901999782305211,0.54526001913473,0.6589570106007158
pooled,lightgbm,stratum_i,cross,0.5555555555555556,0.4897045586372089,0.024700887688151294,0.187683284457478,0.5203534806139406,0.017574759675195197,0.5387799783946866,0.029627178866816508,0.9530221815487864,0.09798954034970547,0.4901999782305211,0.54526001913473,0.6589570106007158
pooled,lightgbm,stratum_ii,cross,0.5555555555555556,0.47838905919797237,0.7875457875457875,0.2821522309711286,0.633842456439933,0.7406369558838146,0.5711965974132751,0.16118522489077472,0.9542168674698795,0.21429971855927643,0.4901999782305211,0.54526001913473,0.6589570106007158
pooled,lightgbm,stratum_iii,cross,0.5555555555555556,0.3786740779017639,0.5757575757575758,0.05621301775147929,0.6093080708465324,0.5912932247038118,0.5068943876636184,0.031812454813099834,0.9101010101010101,0.18070647301416531,0.4901999782305211,0.54526001913473,0.6589570106007158
